state_FIPS,group_code,state,population_group,civ_population,labor_force,LF_PCT_POP,Employed_total,employed_PCT,Unemployed_total,Unemployed_PCT,error range
29,38,Missouri,"Women, 55 to 64 years",430,256,59.5,237,55,20,7.6,4.4 – 10.8
29,39,Missouri,"Women, 65 years and over",584,98,16.7,91,15.5,7,7.1,2.1 – 12.1
29,40,Missouri,"White, 16 to 19 years",257,113,43.8,101,39.2,12,10.4,4.7 – 16.1
29,41,Missouri,"White, 20 to 24 years",328,255,77.7,234,71.3,21,8.2,4.9 – 11.5
29,42,Missouri,"White, 25 to 34 years",615,539,87.7,508,82.6,31,5.8,3.9 – 7.7
29,43,Missouri,"White, 35 to 44 years",641,549,85.6,520,81.1,29,5.3,3.5 – 7.1
29,44,Missouri,"White, 45 to 54 years",623,496,79.7,479,77,17,3.4,1.8 – 5.0
29,45,Missouri,"White, 55 to 64 years",727,463,63.6,436,59.9,27,5.9,3.8 – 8.0
29,46,Missouri,"White, 65 years and over",932,176,18.9,167,17.9,9,5.3,2.1 – 8.5
29,49,Missouri,"Black or African American, 25 to 34 years",97,80,81.7,69,70.8,11,13.3,6.0 – 20.6
29,50,Missouri,"Black or African American, 35 to 44 years",107,90,84.1,83,77.2,7,8.2,2.8 – 13.6
30,1,Montana,Total,862,539,62.6,508,58.9,31,5.8,4.9 – 6.7
30,2,Montana,Men,429,287,66.9,271,63.1,16,5.6,4.4 – 6.8
30,3,Montana,Women,432,252,58.3,237,54.8,15,6.1,4.8 – 7.4
30,4,Montana,White,799,502,62.7,474,59.3,28,5.5,4.6 – 6.4
30,5,Montana,"White, men",398,267,67.2,253,63.7,14,5.3,4.1 – 6.5
30,6,Montana,"White, women",402,234,58.3,221,55,14,5.8,4.5 – 7.1
30,16,Montana,"Married men, spouse present",227,155,68.3,151,66.3,4,2.9,1.7 – 4.1
30,17,Montana,"Married women, spouse present",232,135,58.2,129,55.8,6,4.3,2.8 – 5.8
30,18,Montana,Women who maintain families,40,27,68.3,25,62.7,2,8.2,3.6 – 12.8
30,19,Montana,"Total, 16 to 19 years",51,23,45.3,20,38.7,3,14.6,7.9 – 21.3
30,20,Montana,"Total, 20 to 24 years",60,46,77.6,42,70.1,4,9.7,5.8 – 13.6
30,21,Montana,"Total, 25 to 34 years",142,122,86.1,116,81.6,6,5.3,3.5 – 7.1
30,22,Montana,"Total, 35 to 44 years",135,116,85.7,109,80.9,6,5.5,3.7 – 7.3
30,23,Montana,"Total, 45 to 54 years",114,93,81.9,89,78,4,4.7,2.8 – 6.6
30,24,Montana,"Total, 55 to 64 years",143,94,65.6,90,62.8,4,4.3,2.5 – 6.1
30,25,Montana,"Total, 65 years and over",218,45,20.7,43,19.7,2,5.1,2.3 – 7.9
30,27,Montana,"Men, 20 to 24 years",31,24,77.4,21,69.3,2,10.5,4.9 – 16.1
30,28,Montana,"Men, 25 to 34 years",73,67,92,64,86.8,4,5.6,3.2 – 8.0
30,29,Montana,"Men, 35 to 44 years",67,61,91.4,58,86.7,3,5.1,2.7 – 7.5
30,30,Montana,"Men, 45 to 54 years",54,47,87,45,83.1,2,4.5,1.9 – 7.1
30,31,Montana,"Men, 55 to 64 years",73,53,72.1,51,69.8,2,3.2,1.1 – 5.3
30,32,Montana,"Men, 65 years and over",105,24,22.8,23,21.8,1,4.2,0.7 – 7.7
30,34,Montana,"Women, 20 to 24 years",29,22,77.8,20,71,2,8.8,3.5 – 14.1
30,35,Montana,"Women, 25 to 34 years",68,55,79.8,52,75.9,3,4.9,2.4 – 7.4
30,36,Montana,"Women, 35 to 44 years",68,54,80,51,75.2,3,6,3.2 – 8.8
30,37,Montana,"Women, 45 to 54 years",60,46,77.3,44,73.4,2,5,2.2 – 7.8
30,38,Montana,"Women, 55 to 64 years",70,41,58.8,39,55.5,2,5.7,2.6 – 8.8
30,39,Montana,"Women, 65 years and over",113,21,18.8,20,17.7,1,6.2,1.6 – 10.8
30,40,Montana,"White, 16 to 19 years",44,21,46.8,18,40.6,3,13.3,6.5 – 20.1
30,41,Montana,"White, 20 to 24 years",53,41,78.8,38,72.4,3,8.2,4.5 – 11.9
30,42,Montana,"White, 25 to 34 years",127,112,87.8,106,83.3,6,5.1,3.3 – 6.9
30,43,Montana,"White, 35 to 44 years",125,107,85.6,102,81.2,6,5.1,3.3 – 6.9
30,44,Montana,"White, 45 to 54 years",106,88,82.8,83,79,4,4.7,2.7 – 6.7
30,45,Montana,"White, 55 to 64 years",137,90,65.8,86,62.9,4,4.4,2.5 – 6.3
30,46,Montana,"White, 65 years and over",208,43,20.6,41,19.5,2,5.3,2.3 – 8.3
31,1,Nebraska,Total,1487,1042,70.1,997,67,46,4.4,3.7 – 5.1
31,2,Nebraska,Men,735,554,75.4,528,71.9,25,4.6,3.6 – 5.6
31,3,Nebraska,Women,752,489,65,468,62.3,20,4.2,3.1 – 5.3
31,4,Nebraska,White,1334,939,70.4,903,67.7,37,3.9,3.2 – 4.6
31,5,Nebraska,"White, men",658,498,75.6,478,72.7,19,3.9,2.9 – 4.9
31,6,Nebraska,"White, women",676,442,65.3,424,62.8,17,3.9,2.8 – 5.0
31,7,Nebraska,Black or African American,72,53,73.3,49,69,3,5.9,2.3 – 9.5
31,13,Nebraska,Hispanic or Latino ethnicity,134,101,75.3,94,70.4,7,6.5,3.7 – 9.3
31,14,Nebraska,"Hispanic or Latino ethnicity, men",69,57,83.6,53,77.8,4,6.9,3.1 – 10.7
31,15,Nebraska,"Hispanic or Latino ethnicity, women",66,44,66.6,41,62.7,3,5.9,1.9 – 9.9
31,16,Nebraska,"Married men, spouse present",406,316,77.9,309,76.1,7,2.3,1.3 – 3.3
31,17,Nebraska,"Married women, spouse present",397,271,68.2,263,66.3,8,2.8,1.6 – 4.0
31,18,Nebraska,Women who maintain families,74,51,68.8,49,66.3,2,3.7,0.6 – 6.8
31,19,Nebraska,"Total, 16 to 19 years",100,46,45.4,41,40.8,5,10,4.7 – 15.3
31,20,Nebraska,"Total, 20 to 24 years",113,86,75.9,78,69.5,7,8.4,4.8 – 12.0
31,21,Nebraska,"Total, 25 to 34 years",275,243,88.2,232,84.3,11,4.4,2.9 – 5.9
31,22,Nebraska,"Total, 35 to 44 years",240,212,88.3,206,86,6,2.7,1.4 – 4.0
31,23,Nebraska,"Total, 45 to 54 years",231,199,85.9,192,83.1,6,3.3,1.8 – 4.8
31,24,Nebraska,"Total, 55 to 64 years",233,183,78.5,177,75.8,6,3.3,1.8 – 4.8
31,25,Nebraska,"Total, 65 years and over",294,76,25.6,70,23.9,5,6.7,3.3 – 10.1
31,27,Nebraska,"Men, 20 to 24 years",61,48,79.7,43,70.4,6,11.6,6.0 – 17.2
31,28,Nebraska,"Men, 25 to 34 years",134,123,91.7,117,87.7,5,4.4,2.2 – 6.6
31,29,Nebraska,"Men, 35 to 44 years",127,119,94,116,91.5,3,2.7,1.0 – 4.4
31,30,Nebraska,"Men, 45 to 54 years",113,102,90,99,87.4,3,2.9,1.0 – 4.8
31,31,Nebraska,"Men, 55 to 64 years",120,96,80.6,92,77.4,4,4,1.7 – 6.3
31,32,Nebraska,"Men, 65 years and over",133,44,32.9,41,31.1,2,5.5,1.5 – 9.5
31,35,Nebraska,"Women, 25 to 34 years",141,120,84.8,115,81.1,5,4.3,2.1 – 6.5
31,36,Nebraska,"Women, 35 to 44 years",113,93,81.9,90,79.8,2,2.6,0.7 – 4.5
31,37,Nebraska,"Women, 45 to 54 years",118,97,81.9,93,78.9,4,3.7,1.5 – 5.9
31,38,Nebraska,"Women, 55 to 64 years",113,86,76.2,84,74.2,2,2.6,0.6 – 4.6
31,41,Nebraska,"White, 20 to 24 years",98,76,77.7,72,73.1,4,5.8,2.7 – 8.9
31,42,Nebraska,"White, 25 to 34 years",239,215,90,206,86.2,9,4.2,2.6 – 5.8
31,43,Nebraska,"White, 35 to 44 years",213,189,88.7,184,86.6,4,2.3,1.0 – 3.6
31,44,Nebraska,"White, 45 to 54 years",212,184,86.6,178,83.9,6,3.2,1.7 – 4.7
31,45,Nebraska,"White, 55 to 64 years",210,166,78.8,160,76.1,6,3.4,1.8 – 5.0
31,46,Nebraska,"White, 65 years and over",277,68,24.8,65,23.4,4,5.4,2.2 – 8.6
32,1,Nevada,Total,2481,1536,61.9,1336,53.9,200,13,11.7 – 14.3
32,2,Nevada,Men,1228,833,67.9,726,59.2,107,12.8,11.1 – 14.5
32,3,Nevada,Women,1253,703,56.1,610,48.7,93,13.2,11.3 – 15.1
32,4,Nevada,White,1806,1115,61.7,983,54.4,132,11.8,10.4 – 13.2
32,5,Nevada,"White, men",916,624,68.1,552,60.3,72,11.5,9.6 – 13.4
32,6,Nevada,"White, women",891,492,55.2,431,48.4,60,12.3,10.1 – 14.5
32,7,Nevada,Black or African American,238,149,62.8,122,51.2,28,18.5,14.2 – 22.8
32,8,Nevada,"Black or African American, men",111,74,67,60,54.4,14,18.7,12.4 – 25.0
32,9,Nevada,"Black or African American, women",127,75,59.2,61,48.4,14,18.3,12.1 – 24.5
32,10,Nevada,Asian,236,136,57.7,113,47.9,23,16.9,12.0 – 21.8
32,11,Nevada,"Asian, men",100,65,65.2,55,54.9,10,15.9,8.8 – 23.0
32,12,Nevada,"Asian, women",136,71,52.2,58,42.9,13,17.9,10.8 – 25.0
32,13,Nevada,Hispanic or Latino ethnicity,597,421,70.6,357,59.8,64,15.2,12.6 – 17.8
32,14,Nevada,"Hispanic or Latino ethnicity, men",307,234,76.2,202,65.9,32,13.6,10.2 – 17.0
32,15,Nevada,"Hispanic or Latino ethnicity, women",290,187,64.5,155,53.4,32,17.2,13.0 – 21.4
32,16,Nevada,"Married men, spouse present",601,424,70.5,384,63.9,40,9.3,7.2 – 11.4
32,17,Nevada,"Married women, spouse present",593,325,54.8,290,49,35,10.7,8.1 – 13.3
32,18,Nevada,Women who maintain families,151,106,70.3,88,58,19,17.5,11.8 – 23.2
32,19,Nevada,"Total, 16 to 19 years",156,57,36.5,44,27.9,13,23.4,14.3 – 32.5
32,20,Nevada,"Total, 20 to 24 years",170,123,72.2,96,56.5,27,21.8,15.8 – 27.8
32,21,Nevada,"Total, 25 to 34 years",467,374,80.2,332,71.2,42,11.2,8.8 – 13.6
32,22,Nevada,"Total, 35 to 44 years",393,321,81.7,281,71.6,40,12.4,9.6 – 15.2
32,23,Nevada,"Total, 45 to 54 years",395,309,78.1,273,69,36,11.7,8.9 – 14.5
32,24,Nevada,"Total, 55 to 64 years",385,240,62.4,209,54.3,31,13.1,9.8 – 16.4
32,25,Nevada,"Total, 65 years and over",514,112,21.7,101,19.6,11,9.5,5.4 – 13.6
32,26,Nevada,"Men, 16 to 19 years",78,30,38.3,21,26.9,9,29.7,15.5 – 43.9
32,27,Nevada,"Men, 20 to 24 years",94,73,76.8,56,59.5,16,22.6,14.7 – 30.5
32,28,Nevada,"Men, 25 to 34 years",223,196,87.8,177,79.4,19,9.6,6.5 – 12.7
32,29,Nevada,"Men, 35 to 44 years",202,180,89,158,78.4,22,12,8.3 – 15.7
32,30,Nevada,"Men, 45 to 54 years",192,162,84.4,146,76.1,16,9.9,6.4 – 13.4
32,31,Nevada,"Men, 55 to 64 years",193,132,68.4,113,58.4,19,14.6,9.9 – 19.3
32,32,Nevada,"Men, 65 years and over",245,61,24.9,55,22.5,6,9.7,4.1 – 15.3
32,33,Nevada,"Women, 16 to 19 years",78,27,34.7,23,29,4,16.4,5.3 – 27.5
32,34,Nevada,"Women, 20 to 24 years",76,50,66.5,40,52.7,10,20.7,11.6 – 29.8
32,35,Nevada,"Women, 25 to 34 years",244,179,73.3,156,63.8,23,13,9.2 – 16.8
32,36,Nevada,"Women, 35 to 44 years",191,141,73.9,123,64.4,18,12.9,8.6 – 17.2
32,37,Nevada,"Women, 45 to 54 years",203,147,72.2,127,62.4,20,13.6,9.3 – 17.9
32,38,Nevada,"Women, 55 to 64 years",192,108,56.4,96,50.1,12,11.2,6.6 – 15.8
32,39,Nevada,"Women, 65 years and over",269,50,18.7,46,17,5,9.2,3.1 – 15.3
32,40,Nevada,"White, 16 to 19 years",90,32,35.6,25,27.8,7,21.9,10.2 – 33.6
32,41,Nevada,"White, 20 to 24 years",117,87,74.1,70,59.7,17,19.5,12.8 – 26.2
32,42,Nevada,"White, 25 to 34 years",316,253,80.2,227,71.8,26,10.5,7.6 – 13.4
32,43,Nevada,"White, 35 to 44 years",284,234,82.1,206,72.4,28,11.8,8.6 – 15.0
32,44,Nevada,"White, 45 to 54 years",287,225,78.4,202,70.5,23,10,7.0 – 13.0
32,45,Nevada,"White, 55 to 64 years",297,191,64.2,168,56.6,23,11.9,8.4 – 15.4
32,46,Nevada,"White, 65 years and over",415,94,22.6,85,20.5,9,9.3,4.8 – 13.8
32,49,Nevada,"Black or African American, 25 to 34 years",56,46,82.3,41,73.5,5,10.7,4.5 – 16.9
32,50,Nevada,"Black or African American, 35 to 44 years",33,22,66.3,18,55.6,4,16.1,5.1 – 27.1
32,51,Nevada,"Black or African American, 45 to 54 years",39,33,84.4,27,69,6,18.2,8.6 – 27.8
32,56,Nevada,"Asian, 25 to 34 years",43,34,78.3,27,63.8,6,18.4,7.8 – 29.0
32,57,Nevada,"Asian, 35 to 44 years",36,30,84.9,27,77.3,3,9,1.1 – 16.9
32,58,Nevada,"Asian, 45 to 54 years",43,29,67.5,22,51.9,7,23.1,10.3 – 35.9
32,59,Nevada,"Asian, 55 to 64 years",39,25,65.2,20,51.7,5,20.7,7.7 – 33.7
32,61,Nevada,"Hispanic or Latino ethnicity, 16 to 19 years",50,22,43.1,16,32.7,5,24.1,9.0 – 39.2
32,62,Nevada,"Hispanic or Latino ethnicity, 20 to 24 years",65,48,74.2,38,59.2,10,20.3,11.0 – 29.6
32,63,Nevada,"Hispanic or Latino ethnicity, 25 to 34 years",142,119,83.4,104,72.7,15,12.8,8.1 – 17.5
32,64,Nevada,"Hispanic or Latino ethnicity, 35 to 44 years",121,99,82.3,83,68.7,16,16.5,10.7 – 22.3
32,65,Nevada,"Hispanic or Latino ethnicity, 45 to 54 years",97,79,81.7,72,74,7,9.4,4.5 – 14.3
32,66,Nevada,"Hispanic or Latino ethnicity, 55 to 64 years",61,37,60.7,30,49.5,7,18.5,8.4 – 28.6
33,1,New Hampshire,Total,1130,754,66.7,704,62.3,50,6.6,5.8 – 7.4
33,2,New Hampshire,Men,555,397,71.5,371,66.8,26,6.4,5.3 – 7.5
33,3,New Hampshire,Women,575,357,62.1,333,58,24,6.7,5.5 – 7.9
33,4,New Hampshire,White,1065,707,66.4,662,62.2,45,6.3,5.5 – 7.1
33,5,New Hampshire,"White, men",525,373,71,349,66.6,23,6.2,5.1 – 7.3
33,6,New Hampshire,"White, women",540,334,61.9,313,57.9,22,6.5,5.3 – 7.7
33,10,New Hampshire,Asian,31,22,71,21,67.3,1,5.2,2.8 – 7.6
33,13,New Hampshire,Hispanic or Latino ethnicity,41,30,71.6,25,60.8,4,15,8.6 – 21.4
33,16,New Hampshire,"Married men, spouse present",293,212,72.2,204,69.5,8,3.8,2.6 – 5.0
33,17,New Hampshire,"Married women, spouse present",298,187,62.7,177,59.2,10,5.5,4.0 – 7.0
33,18,New Hampshire,Women who maintain families,48,34,70.4,31,64.4,3,8.6,4.2 – 13.0
33,19,New Hampshire,"Total, 16 to 19 years",63,30,48.1,26,41.3,4,14,8.0 – 20.0
33,20,New Hampshire,"Total, 20 to 24 years",84,63,74.7,55,65.5,8,12.2,8.3 – 16.1
33,21,New Hampshire,"Total, 25 to 34 years",178,154,86.3,144,80.8,10,6.3,4.5 – 8.1
33,22,New Hampshire,"Total, 35 to 44 years",159,138,86.8,129,81.3,9,6.3,4.4 – 8.2
33,23,New Hampshire,"Total, 45 to 54 years",180,158,87.4,150,83.4,7,4.6,3.1 – 6.1
33,24,New Hampshire,"Total, 55 to 64 years",212,154,72.5,145,68.5,9,5.6,3.9 – 7.3
33,25,New Hampshire,"Total, 65 years and over",254,58,22.9,55,21.6,3,5.9,3.1 – 8.7
33,27,New Hampshire,"Men, 20 to 24 years",42,31,74,27,63.5,4,14.2,8.3 – 20.1
33,28,New Hampshire,"Men, 25 to 34 years",91,81,89.3,75,82.4,6,7.8,5.1 – 10.5
33,29,New Hampshire,"Men, 35 to 44 years",82,77,93.8,73,88.4,4,5.8,3.4 – 8.2
33,30,New Hampshire,"Men, 45 to 54 years",89,81,91,78,87.9,3,3.4,1.6 – 5.2
33,31,New Hampshire,"Men, 55 to 64 years",106,83,78.2,79,74.5,4,4.8,2.7 – 6.9
33,32,New Hampshire,"Men, 65 years and over",116,29,25.3,28,23.8,2,6,2.0 – 10.0
33,34,New Hampshire,"Women, 20 to 24 years",42,32,75.4,28,67.6,3,10.3,5.3 – 15.3
33,35,New Hampshire,"Women, 25 to 34 years",87,73,83.1,69,79.2,3,4.7,2.5 – 6.9
33,36,New Hampshire,"Women, 35 to 44 years",77,61,79.2,56,73.8,4,6.9,3.9 – 9.9
33,37,New Hampshire,"Women, 45 to 54 years",92,77,84,73,79.1,5,5.9,3.5 – 8.3
33,38,New Hampshire,"Women, 55 to 64 years",106,71,66.8,66,62.5,5,6.5,3.8 – 9.2
33,39,New Hampshire,"Women, 65 years and over",138,29,20.8,27,19.6,2,5.8,1.8 – 9.8
33,40,New Hampshire,"White, 16 to 19 years",55,27,49.3,23,42.5,4,13.7,7.4 – 20.0
33,41,New Hampshire,"White, 20 to 24 years",77,59,76.1,52,67,7,12.1,8.1 – 16.1
33,42,New Hampshire,"White, 25 to 34 years",166,144,86.6,135,81.4,9,6,4.2 – 7.8
33,43,New Hampshire,"White, 35 to 44 years",145,126,86.9,119,82.1,7,5.6,3.7 – 7.5
33,44,New Hampshire,"White, 45 to 54 years",169,148,87.6,140,83.3,7,4.8,3.2 – 6.4
33,45,New Hampshire,"White, 55 to 64 years",204,147,72.1,139,68.1,8,5.5,3.8 – 7.2
33,46,New Hampshire,"White, 65 years and over",249,57,22.7,53,21.4,3,5.6,2.8 – 8.4
34,1,New Jersey,Total,7077,4511,63.7,4078,57.6,433,9.6,8.7 – 10.5
34,2,New Jersey,Men,3410,2402,70.4,2196,64.4,206,8.6,7.4 – 9.8
34,3,New Jersey,Women,3667,2108,57.5,1881,51.3,227,10.8,9.3 – 12.3
34,4,New Jersey,White,5121,3201,62.5,2913,56.9,287,9,7.9 – 10.1
34,5,New Jersey,"White, men",2499,1729,69.2,1585,63.4,144,8.3,6.9 – 9.7
34,6,New Jersey,"White, women",2621,1472,56.1,1328,50.7,144,9.8,8.1 – 11.5
34,7,New Jersey,Black or African American,1017,677,66.5,586,57.6,91,13.4,10.8 – 16.0
34,8,New Jersey,"Black or African American, men",463,331,71.5,291,62.8,40,12.2,8.6 – 15.8
34,9,New Jersey,"Black or African American, women",554,346,62.4,295,53.3,50,14.6,10.7 – 18.5
34,10,New Jersey,Asian,845,573,67.8,527,62.3,46,8.1,6.0 – 10.2
34,11,New Jersey,"Asian, men",403,314,78,295,73.3,19,6,3.5 – 8.5
34,12,New Jersey,"Asian, women",442,258,58.5,231,52.3,27,10.5,6.9 – 14.1
34,13,New Jersey,Hispanic or Latino ethnicity,1353,912,67.4,807,59.6,105,11.5,9.3 – 13.7
34,14,New Jersey,"Hispanic or Latino ethnicity, men",674,525,77.9,472,70.1,52,9.9,7.2 – 12.6
34,15,New Jersey,"Hispanic or Latino ethnicity, women",680,387,57,334,49.2,53,13.7,10.0 – 17.4
34,16,New Jersey,"Married men, spouse present",1824,1364,74.8,1290,70.7,74,5.5,4.2 – 6.8
34,17,New Jersey,"Married women, spouse present",1759,1067,60.7,973,55.3,94,8.8,7.0 – 10.6
34,18,New Jersey,Women who maintain families,362,244,67.5,219,60.5,25,10.4,6.2 – 14.6
34,19,New Jersey,"Total, 16 to 19 years",415,121,29.2,97,23.5,24,19.6,11.3 – 27.9
34,20,New Jersey,"Total, 20 to 24 years",564,366,64.9,299,53,67,18.3,13.7 – 22.9
34,21,New Jersey,"Total, 25 to 34 years",1134,924,81.5,833,73.5,91,9.8,7.7 – 11.9
34,22,New Jersey,"Total, 35 to 44 years",1113,940,84.5,876,78.7,64,6.8,5.1 – 8.5
34,23,New Jersey,"Total, 45 to 54 years",1171,983,83.9,906,77.4,76,7.8,6.0 – 9.6
34,24,New Jersey,"Total, 55 to 64 years",1204,851,70.7,775,64.3,76,9,6.9 – 11.1
34,25,New Jersey,"Total, 65 years and over",1476,326,22.1,292,19.8,35,10.6,6.9 – 14.3
34,26,New Jersey,"Men, 16 to 19 years",207,59,28.6,48,23.3,11,18.7,7.2 – 30.2
34,27,New Jersey,"Men, 20 to 24 years",276,178,64.7,147,53.3,31,17.6,11.2 – 24.0
34,28,New Jersey,"Men, 25 to 34 years",565,498,88,454,80.3,44,8.8,6.1 – 11.5
34,29,New Jersey,"Men, 35 to 44 years",566,528,93.3,496,87.7,31,6,3.8 – 8.2
34,30,New Jersey,"Men, 45 to 54 years",553,499,90.2,467,84.5,32,6.4,4.1 – 8.7
34,31,New Jersey,"Men, 55 to 64 years",593,458,77.3,419,70.8,39,8.4,5.6 – 11.2
34,32,New Jersey,"Men, 65 years and over",651,183,28,165,25.3,18,9.7,5.0 – 14.4
34,33,New Jersey,"Women, 16 to 19 years",207,62,29.8,49,23.7,13,20.4,8.6 – 32.2
34,34,New Jersey,"Women, 20 to 24 years",289,188,65.1,152,52.8,36,19,12.5 – 25.5
34,35,New Jersey,"Women, 25 to 34 years",569,426,74.9,379,66.7,47,11,7.7 – 14.3
34,36,New Jersey,"Women, 35 to 44 years",547,412,75.3,379,69.3,33,8,5.1 – 10.9
34,37,New Jersey,"Women, 45 to 54 years",619,484,78.2,439,71,45,9.3,6.5 – 12.1
34,38,New Jersey,"Women, 55 to 64 years",611,393,64.2,355,58.1,38,9.6,6.4 – 12.8
34,39,New Jersey,"Women, 65 years and over",825,144,17.4,127,15.4,17,11.7,5.8 – 17.6
34,40,New Jersey,"White, 16 to 19 years",281,88,31.4,71,25.3,17,19.4,9.8 – 29.0
34,41,New Jersey,"White, 20 to 24 years",373,251,67.3,214,57.3,37,14.7,9.7 – 19.7
34,42,New Jersey,"White, 25 to 34 years",748,608,81.3,551,73.7,57,9.4,6.9 – 11.9
34,43,New Jersey,"White, 35 to 44 years",760,646,85,602,79.2,44,6.8,4.7 – 8.9
34,44,New Jersey,"White, 45 to 54 years",838,701,83.6,652,77.8,49,7,4.9 – 9.1
34,45,New Jersey,"White, 55 to 64 years",904,642,71,588,65,54,8.5,6.1 – 10.9
34,46,New Jersey,"White, 65 years and over",1217,265,21.8,236,19.4,29,10.9,6.7 – 15.1
34,48,New Jersey,"Black or African American, 20 to 24 years",89,59,66.4,40,45.7,18,31.2,17.3 – 45.1
34,49,New Jersey,"Black or African American, 25 to 34 years",214,178,83.1,157,73.7,20,11.3,6.5 – 16.1
34,50,New Jersey,"Black or African American, 35 to 44 years",149,126,84.7,117,78.2,10,7.6,2.9 – 12.3
34,51,New Jersey,"Black or African American, 45 to 54 years",166,137,82.2,119,71.4,18,13.1,7.2 – 19.0
34,52,New Jersey,"Black or African American, 55 to 64 years",177,119,67.2,105,59.6,14,11.4,5.5 – 17.3
34,56,New Jersey,"Asian, 25 to 34 years",159,124,78.2,112,70.7,12,9.6,4.6 – 14.6
34,57,New Jersey,"Asian, 35 to 44 years",194,161,83.1,153,78.8,8,5.3,2.0 – 8.6
34,58,New Jersey,"Asian, 45 to 54 years",147,129,87.7,119,81.3,9,7.3,3.0 – 11.6
34,59,New Jersey,"Asian, 55 to 64 years",111,82,74.6,76,68.4,7,8.4,2.6 – 14.2
34,62,New Jersey,"Hispanic or Latino ethnicity, 20 to 24 years",138,96,69.6,82,59,15,15.1,7.2 – 23.0
34,63,New Jersey,"Hispanic or Latino ethnicity, 25 to 34 years",278,212,76.3,193,69.3,20,9.2,5.0 – 13.4
34,64,New Jersey,"Hispanic or Latino ethnicity, 35 to 44 years",255,214,83.9,188,73.8,26,12,7.2 – 16.8
34,65,New Jersey,"Hispanic or Latino ethnicity, 45 to 54 years",243,196,80.8,177,73,19,9.6,5.2 – 14.0
34,66,New Jersey,"Hispanic or Latino ethnicity, 55 to 64 years",179,123,68.8,106,59,17,14.2,7.4 – 21.0
35,1,New Mexico,Total,1653,929,56.2,849,51.3,80,8.6,7.5 – 9.7
35,2,New Mexico,Men,801,500,62.4,455,56.8,45,9,7.5 – 10.5
35,3,New Mexico,Women,852,429,50.3,394,46.2,35,8.2,6.6 – 9.8
35,4,New Mexico,White,1360,766,56.3,707,52,59,7.8,6.7 – 8.9
35,5,New Mexico,"White, men",661,417,63.1,386,58.3,32,7.6,6.1 – 9.1
35,6,New Mexico,"White, women",699,349,49.9,321,45.9,28,8,6.3 – 9.7
35,7,New Mexico,Black or African American,38,23,60.2,19,50.7,4,15.8,8.6 – 23.0
35,10,New Mexico,Asian,32,21,64.4,19,59.9,1,6.9,3.2 – 10.6
35,13,New Mexico,Hispanic or Latino ethnicity,685,405,59.1,368,53.7,37,9,7.4 – 10.6
35,14,New Mexico,"Hispanic or Latino ethnicity, men",335,222,66.3,203,60.7,19,8.4,6.3 – 10.5
35,15,New Mexico,"Hispanic or Latino ethnicity, women",350,183,52.2,165,47.1,18,9.8,7.4 – 12.2
35,16,New Mexico,"Married men, spouse present",382,248,65,237,62.1,11,4.5,3.0 – 6.0
35,17,New Mexico,"Married women, spouse present",372,186,50,175,47,11,6.1,4.0 – 8.2
35,18,New Mexico,Women who maintain families,109,69,63.3,64,58.9,5,6.9,3.3 – 10.5
35,19,New Mexico,"Total, 16 to 19 years",107,29,27.2,23,21.6,6,20.6,11.1 – 30.1
35,20,New Mexico,"Total, 20 to 24 years",134,88,65.5,74,55.3,14,15.6,10.8 – 20.4
35,21,New Mexico,"Total, 25 to 34 years",276,212,76.6,192,69.4,20,9.4,7.0 – 11.8
35,22,New Mexico,"Total, 35 to 44 years",249,192,77.3,177,71.2,15,7.9,5.6 – 10.2
35,23,New Mexico,"Total, 45 to 54 years",222,174,78.2,162,73.1,11,6.5,4.3 – 8.7
35,24,New Mexico,"Total, 55 to 64 years",278,170,61.2,159,57.5,10,6,3.9 – 8.1
35,25,New Mexico,"Total, 65 years and over",387,64,16.6,61,15.7,4,5.5,2.2 – 8.8
35,27,New Mexico,"Men, 20 to 24 years",67,44,66,36,53.2,9,19.3,11.8 – 26.8
35,28,New Mexico,"Men, 25 to 34 years",139,121,86.8,108,77.6,13,10.6,7.2 – 14.0
35,29,New Mexico,"Men, 35 to 44 years",126,107,85.1,97,77.4,10,9,5.7 – 12.3
35,30,New Mexico,"Men, 45 to 54 years",109,92,84.3,86,79.1,6,6.2,3.2 – 9.2
35,31,New Mexico,"Men, 55 to 64 years",135,87,64.2,82,60.8,5,5.3,2.5 – 8.1
35,32,New Mexico,"Men, 65 years and over",173,35,20.5,34,19.5,2,4.6,0.5 – 8.7
35,34,New Mexico,"Women, 20 to 24 years",67,44,65.1,39,57.4,5,11.9,6.0 – 17.8
35,35,New Mexico,"Women, 25 to 34 years",137,91,66.3,84,61.1,7,7.9,4.6 – 11.2
35,36,New Mexico,"Women, 35 to 44 years",123,85,69.4,80,64.8,6,6.7,3.5 – 9.9
35,37,New Mexico,"Women, 45 to 54 years",113,82,72.3,76,67.3,6,6.9,3.6 – 10.2
35,38,New Mexico,"Women, 55 to 64 years",142,83,58.3,77,54.3,6,6.8,3.6 – 10.0
35,39,New Mexico,"Women, 65 years and over",214,29,13.4,27,12.6,2,6.5,1.1 – 11.9
35,40,New Mexico,"White, 16 to 19 years",80,23,29.4,19,23.9,4,18.7,8.6 – 28.8
35,41,New Mexico,"White, 20 to 24 years",104,75,71.8,64,62,10,13.7,8.8 – 18.6
35,42,New Mexico,"White, 25 to 34 years",218,169,77.3,155,71,14,8.1,5.6 – 10.6
